tipo;uri;parent_uri;fecha;usuario;id_anonimo;contenido;likes;reposts;replies;media_path;idioma_ia;relevancia_ia;seguidores;texto_citado
POST;at://did:plc:cov6pwd7ajm2wgkrgbpej2f3/app.bsky.feed.post/3mk6hs4nuqs2e;at://did:plc:cov6pwd7ajm2wgkrgbpej2f3/app.bsky.feed.post/3mk6hs4nuqs2e;2026-04-23T16:46:51.238Z;pontevedraviva-bot.bsky.social;3A28431C475EE072;"Máis de 500 escolares celebran o Día do Libro co certame ""Canta Rosalía""

https://www.pontevedraviva.com/gl/cultura/mais-500-escolares-celebran-dia-libro-certame-canta-rosalia_516650_102.html";0;0;0;;Desconocido;SI;116;
POST;at://did:plc:qjkl3slluwlwyjmziw7257zd/app.bsky.feed.post/3mk6hkn6cp32y;at://did:plc:qjkl3slluwlwyjmziw7257zd/app.bsky.feed.post/3mk6hkn6cp32y;2026-04-23T16:45:44+00:00;huffingtonpost.es;1EDD4ED0F2CC4115;Uno de los diarios más importantes de Países Bajos describe a Rosalía con una frase que resonará en España dozz.es/iuz1t3;0;0;0;;Desconocido;SI;8888;
POST;at://did:plc:a5hwxqdhpqu77wkw3f526vk2/app.bsky.feed.post/3mk6lx2qta3l2;at://did:plc:a5hwxqdhpqu77wkw3f526vk2/app.bsky.feed.post/3mk6lx2qta3l2;2026-04-23T16:36:24.000Z;pontevedraviva.com.web.brid.gy;CDD5485698988DE6;;0;0;0;;Desconocido;SI;21;
POST;at://did:plc:2u4v43ddzpwz54nbvx6zcgk6/app.bsky.feed.post/3mk6g66glyc2v;at://did:plc:2u4v43ddzpwz54nbvx6zcgk6/app.bsky.feed.post/3mk6g66glyc2v;2026-04-23T16:20:53.165Z;plushie.rip;74BA70C8F084C3FF;i still think abt that leaked frank ocean & rosalia collab;2;0;1;;Desconocido;SI;128;
COMENTARIO;at://did:plc:2u4v43ddzpwz54nbvx6zcgk6/app.bsky.feed.post/3mk6ggzo3ac2v;at://did:plc:2u4v43ddzpwz54nbvx6zcgk6/app.bsky.feed.post/3mk6g66glyc2v;2026-04-23T16:25:50.158Z;plushie.rip;74BA70C8F084C3FF;wehhhhh how would u not release thissss;1;0;1;;Desconocido;SI;;
POST;at://did:plc:iqvpqzejtme232aq5z64wlal/app.bsky.feed.post/3mk6g2gtkgo2o;at://did:plc:iqvpqzejtme232aq5z64wlal/app.bsky.feed.post/3mk6g2gtkgo2o;2026-04-23T16:18:47+00:00;laregion.es;453C2DCF5CCB8A28;"🛩 El aeropuerto de Santiago-Rosalía de Castro cierra durante 35 días por obras en su pista, desde el 23 de abril hasta el 27 de mayo

Toda la operativa aérea de Galicia se traslada temporalmente a A Coruña y Vigo ⬇
 leer.laregion.es/5tft…";0;0;0;;Desconocido;SI;388;
POST;at://did:plc:25aput7vswdovcul5c5k4df2/app.bsky.feed.post/3mk6e7wng5c25;at://did:plc:25aput7vswdovcul5c5k4df2/app.bsky.feed.post/3mk6e7wng5c25;2026-04-23T15:46:04.625Z;deepdivewithshawn.bsky.social;6B4DD6EF601521C5;"Epic 

#rosalia #britawards #bjork";2;0;0;;Desconocido;SI;1565;
POST;at://did:plc:kifc2p7zxhjpcs3a7devy5kp/app.bsky.feed.post/3mk6cknp6uc2h;at://did:plc:kifc2p7zxhjpcs3a7devy5kp/app.bsky.feed.post/3mk6cknp6uc2h;2026-04-23T15:16:16.858Z;piterr.bsky.social;84B54465247725FD;Voor een ieder die vanavond naar Rosalía gaat: het wordt je beste concert ooit.;0;0;1;;Desconocido;SI;547;
COMENTARIO;at://did:plc:tzxs4eju2vgwytqvwqfnf6i5/app.bsky.feed.post/3mk6dkjhyuc2w;at://did:plc:kifc2p7zxhjpcs3a7devy5kp/app.bsky.feed.post/3mk6cknp6uc2h;2026-04-23T15:34:06.174Z;bezemer67.bsky.social;CBCAB316F9F15470;Mee eens.;0;0;0;;Desconocido;SI;;
POST;at://did:plc:yzg6awu2at2m4tmpow6ezpky/app.bsky.feed.post/3mk6ch7nv7s2d;at://did:plc:yzg6awu2at2m4tmpow6ezpky/app.bsky.feed.post/3mk6ch7nv7s2d;2026-04-23T15:14:21.476Z;mesembria.bsky.social;10B22517A3EAD3C2;"a gata na gringa no show da rosalía postando 20 stories com a legenda ""artista"" kkkkk tá bem";0;0;0;;Desconocido;SI;197;
POST;at://did:plc:zzbpvnwurzheabujcgftoyfp/app.bsky.feed.post/3mk6cbdikez2c;at://did:plc:zzbpvnwurzheabujcgftoyfp/app.bsky.feed.post/3mk6cbdikez2c;2026-04-23T17:11:03+02:00;paroolrss.bsky.social;077149964235ACDE;Rosalía pakt groots uit in de Ziggo Dome en zet een vocaal én visueel spektakel neer | www.parool.nl/kunst-media/rosalia-in-de-ziggo-dome-een-vocaal-spectakel~b759bace | #parool #kunst #media;0;0;0;;Desconocido;SI;49;
POST;at://did:plc:p6qwavbqwqobd2cecvndyz56/app.bsky.feed.post/3mk6a43i2xy2a;at://did:plc:p6qwavbqwqobd2cecvndyz56/app.bsky.feed.post/3mk6a43i2xy2a;2026-04-23T14:32:05.525Z;depo-es-bot.bsky.social;38932194AD091FF8;"Luis López recoñece a implicación compartida entre a Deputación e a mocidade da provincia pola lectura e a difusión da literatura, da lingua e da cultura galegas

https://www.depo.gal/gl/w/noticia-luis-lopez-celebracion-dia-libro-entrega-premios-canta-rosalia-deputacion-23-04-2026?redirect=%2Fnoti";1;0;0;;Desconocido;SI;76;
POST;at://did:plc:7yjpbvkrufbi6bjeoqp7dlkk/app.bsky.feed.post/3mk672tedkh2i;at://did:plc:7yjpbvkrufbi6bjeoqp7dlkk/app.bsky.feed.post/3mk672tedkh2i;2026-04-23T14:13:44.689602+00:00;elperiodicocat.eurosky.social;D7205CBD859D1B45;"Vídeo  Emocionant abraçada de Rosalía amb Loli Bahia en el seu concert d’Amsterdam

https://www.elperiodico.cat/ca/oci-i-cultura/20260423/video--emocionant-abracada-de-129423677?utm_source=rss-noticias&utm_medium=feed&utm_campaign=oci-i-cultura";0;0;0;;Desconocido;SI;86;
POST;at://did:plc:v5q7mceusoc2eswkmsa4bpvc/app.bsky.feed.post/3mk6efidtisq2;at://did:plc:v5q7mceusoc2eswkmsa4bpvc/app.bsky.feed.post/3mk6efidtisq2;2026-04-23T14:07:21.000Z;diariodepontevedra.es.web.brid.gy;08E2EC395128EE50;;0;0;0;;Desconocido;SI;114;
POST;at://did:plc:ntbkjzkatqtw4p2ngfkvm7ov/app.bsky.feed.post/3mk66kihusy2x;at://did:plc:ntbkjzkatqtw4p2ngfkvm7ov/app.bsky.feed.post/3mk66kihusy2x;2026-04-23T14:04:36.150575Z;ara.cat;934F099A61EA6CBD;Rosalía ha debutat com a actriu a la sèrie Euphoria interpretant Magick, una ballarina de pole dance en un club de striptease. La cantant catalana s'ha pogut veure e...  ;0;0;0;;Desconocido;SI;8478;
POST;at://did:plc:hvlqnnvqcbq6vivfrxw54fbf/app.bsky.feed.post/3mk65gtylzk2e;at://did:plc:hvlqnnvqcbq6vivfrxw54fbf/app.bsky.feed.post/3mk65gtylzk2e;2026-04-23T13:44:40.535Z;oormagazine.bsky.social;FB9B64061D8C6FB0;Rosalía is de onbetwiste ster in de Ziggo Dome, maar samen met het orkest en de dansers, wordt het optreden een kunstwerk dat discipline en kunde ádemt.;2;0;0;;Desconocido;SI;822;
POST;at://did:plc:qznwsy2xbnzuctaphtdc4rcx/app.bsky.feed.post/3mk64zlux2k2o;at://did:plc:qznwsy2xbnzuctaphtdc4rcx/app.bsky.feed.post/3mk64zlux2k2o;2026-04-23T13:37:15.808Z;rosersol.bsky.social;3AEEBCB6F417F849;www.artmajeur.com/roser-sola/e... #promotion #artist #ArtMajeur;2;1;0;;Desconocido;SI;12;
POST;at://did:plc:kyw6geqldhybvk7innpg7lae/app.bsky.feed.post/3mk64wx377k2g;at://did:plc:kyw6geqldhybvk7innpg7lae/app.bsky.feed.post/3mk64wx377k2g;2026-04-23T13:35:46.863Z;callanbentley.bsky.social;9923DF3A8F8A65C4;Multiple reverse-graded debris flow deposits of basaltic clasts overlain by the basal limestone that records initial transgression of the Gulf of California. Below the Hotel El Morro in Santa Rosalia, BCS. ⚒️;28;5;2;;Desconocido;SI;3506;
COMENTARIO;at://did:plc:kyw6geqldhybvk7innpg7lae/app.bsky.feed.post/3mk662l4ucc2g;at://did:plc:kyw6geqldhybvk7innpg7lae/app.bsky.feed.post/3mk64wx377k2g;2026-04-23T13:55:42.316Z;callanbentley.bsky.social;9923DF3A8F8A65C4;Here is that same flooding surface recorded at another site. At this one, the limestone includes bivalve shells and a pumice rich ash bed that yielded 4 zircons that all said it was 6.3 Ma: a superb constraint on the story of the evolution of the Gulf. ⚒️;14;2;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:3i66ijpznjeytfqk4qbq64yd/app.bsky.feed.post/3mk66akcuo22c;at://did:plc:kyw6geqldhybvk7innpg7lae/app.bsky.feed.post/3mk64wx377k2g;2026-04-23T13:59:02.801Z;gizmotron.bsky.social;C329D7C985AAB871;That's an amazing record of that event! ❤️;1;0;0;;Desconocido;SI;;
POST;at://did:plc:xytal2nqiiao73hwz45lvlhh/app.bsky.feed.post/3mk64v7mtw22t;at://did:plc:xytal2nqiiao73hwz45lvlhh/app.bsky.feed.post/3mk64v7mtw22t;2026-04-23T13:34:48.753Z;djuur.bsky.social;2DA4634E300E39AA;simplesmente novia robot da Rosalía pqp;0;0;0;;Desconocido;SI;123;
POST;at://did:plc:h2xnjsbrdhff2bcw7whc637u/app.bsky.feed.post/3mk64an57wc2e;at://did:plc:h2xnjsbrdhff2bcw7whc637u/app.bsky.feed.post/3mk64an57wc2e;2026-04-23T13:23:18.278Z;monontiveros.bsky.social;087BA5FF233BFA7B;Aprovechando que el Pisuerga pasa por el Tiny Desk, quiero decir como si le interesara a alguien que Amaia me interesa 97 veces más que Rosalía como artista y 893 veces más como persona.;22;3;1;;Desconocido;SI;2537;
COMENTARIO;at://did:plc:3msgok5fyf5uzbjbdbk23web/app.bsky.feed.post/3mk6wtr2pvs2m;at://did:plc:h2xnjsbrdhff2bcw7whc637u/app.bsky.feed.post/3mk64an57wc2e;2026-04-23T21:19:17.211Z;nestormarts.eurosky.social;C2E0C6A42505F256;Justo estaba pensando yo eso, que si me dan a elegir me quedo con Amaia, sin dudar.;2;0;1;;Desconocido;SI;;
POST;at://did:plc:zpm65tkpb3s4hh2rknn4lcsu/app.bsky.feed.post/3mk633j3ofk2u;at://did:plc:zpm65tkpb3s4hh2rknn4lcsu/app.bsky.feed.post/3mk633j3ofk2u;2026-04-23T13:02:32.515Z;laslagrimas.bsky.social;17453BC6CDA808CF;"Rosalía de Castro en Buenos Aires, en la ""quinta provincia gallega"". Argentina, país que recibió a tantos emigrantes.

""En el cielo, en la tierra, en lo insondable
yo te hallaré y me hallarás.
No, no puedo acabar lo que es eterno,
ni puede tener fin la inmensidad"".";2;0;0;;Desconocido;SI;948;
POST;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk634f6asq2q;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk634f6asq2q;2026-04-23T12:57:10.000000Z;news-flows-nl.bsky.social;3B79BE16037D399A;"Rosalía neemt Ziggo Dome via ballet, opera en reggaeton mee naar biechtstoel

De verwachtingen voor de concerten van Rosalía in de Ziggo Dome waren hooggespannen. Haar album LUX werd in november met de ene na de andere vijfsterrenrecensie ontvangen. Ze brengt de plaat tot leven met een orkest,...";0;0;0;;Desconocido;SI;583;
POST;at://did:plc:soukaxvfinjyrfb6ldiwspur/app.bsky.feed.post/3mk62myalhs2w;at://did:plc:soukaxvfinjyrfb6ldiwspur/app.bsky.feed.post/3mk62myalhs2w;2026-04-23T12:54:25.090Z;antvir.bsky.social;31811BAAF639A98E;"Rosalia en papier 🦭
#furry #Furrsona #furryart #drawing";3;0;0;;Desconocido;SI;7;
POST;at://did:plc:35lraeod2gevfwqz7y47smej/app.bsky.feed.post/3mk62brj3ps2d;at://did:plc:35lraeod2gevfwqz7y47smej/app.bsky.feed.post/3mk62brj3ps2d;2026-04-23T12:48:08.931Z;luischinaski.bsky.social;BAC7EEDBF7524BB5;Todo la emoción que buscaba cuando se lanzó Lux de Rosalía me la ha dado el single de Focu Ranni ❤️;5;0;0;;Desconocido;SI;986;
POST;at://did:plc:kokw4cwsqwv4nxuvn7encjz4/app.bsky.feed.post/3mk627t5v5t27;at://did:plc:kokw4cwsqwv4nxuvn7encjz4/app.bsky.feed.post/3mk627t5v5t27;2026-04-23T12:47:03+00:00;elconstitucional.bsky.social;AADB667C90DB0805;#MásFama Así ha sido el emotivo y espontáneo abrazo de Rosalía a Loli Bahía en su concierto de Ámsterdam que ha encendido las redes;1;0;0;;Desconocido;SI;82;
POST;at://did:plc:otxzomvjfdnly26dmjirmepj/app.bsky.feed.post/3mk5zktfo522o;at://did:plc:otxzomvjfdnly26dmjirmepj/app.bsky.feed.post/3mk5zktfo522o;2026-04-23T12:35:19.164Z;betosalui.bsky.social;E6966ABD3C99C189;"Marvilloso. Sé que creo una falsa disyuntiva pero no he podido pensar ""prefiero Amaia a Rosalía"". Conecto más con esto e insisto que no son incompatibles. Por cierto, la baterista es Abril Saurí. La sigo, @abril_drums en IG. Es una gran profesional. Desconocía su faceta de corista, espectacular.";8;0;2;;Desconocido;SI;2523;"Amaia en Tyni Desk.

Wiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii!

youtu.be/6tCjflXY9CM

#Amaia"
COMENTARIO;at://did:plc:6owdf3annb7nkkjsaemg2g6u/app.bsky.feed.post/3mk63d5yugs27;at://did:plc:otxzomvjfdnly26dmjirmepj/app.bsky.feed.post/3mk5zktfo522o;2026-04-23T13:06:49.328Z;javiermarin.com;DE2A1B3A61B24288;"Qué suerte tenemos de haber coincidido en el tiempo con Amaia y con Rosalía.
Y con la NPR. 😅";0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:6ndhvxwfnwqhyq35ukipidig/app.bsky.feed.post/3mk5zomsz6s23;at://did:plc:otxzomvjfdnly26dmjirmepj/app.bsky.feed.post/3mk5zktfo522o;2026-04-23T12:37:26.478Z;martmarracha.bsky.social;69AB436BD971FAEE;Quiero tantísimo a Amaia desde 2017...🥹💔;1;0;0;;Desconocido;SI;;
POST;at://did:plc:lg6hkdrtipy2it5hxwgv4a62/app.bsky.feed.post/3mk5z7yniyc2f;at://did:plc:lg6hkdrtipy2it5hxwgv4a62/app.bsky.feed.post/3mk5z7yniyc2f;2026-04-23T12:29:15.565Z;mattsteinglass.bsky.social;EE52161C9CB2278A;Rosalia's performance in Amsterdam last night was rather amazing. Europe, sex, god and everything they connect to. Obsessed women in the crowd wearing white headscarves. Crowd looking not to be entertained but converted. www.volkskrant.nl/cultuur-medi...;12;0;0;;Desconocido;SI;36178;
POST;at://did:plc:242hfv4ddbhlirrqknq4ldqr/app.bsky.feed.post/3mk5wb5irrk27;at://did:plc:242hfv4ddbhlirrqknq4ldqr/app.bsky.feed.post/3mk5wb5irrk27;2026-04-23T11:36:12.983Z;rtvegalicia.bsky.social;F1C26E676C44BA9D;⏺️ LAVACOLLA PECHADO | Primeiro día co aeroporto Rosalía de Castro de Santiago pechado | Hoxe comezan as obras para mellorar o pavimento, que durarán 35 días | Verémolo no Telexornal, ás 13:55 e ás 15:45 en La1 de Tve;0;0;0;;Desconocido;SI;60;
POST;at://did:plc:h7k27pvkesdm763fm3aawrdz/app.bsky.feed.post/3mk5vxie3mf2i;at://did:plc:h7k27pvkesdm763fm3aawrdz/app.bsky.feed.post/3mk5vxie3mf2i;2026-04-23T11:30:47.516Z;bellotaferrol.bsky.social;0FB951931CB76F0D;"En @vozferrol: Rosalía Fernández, psicóloga de la AECC: ""Ante un diagnóstico en nuestro entorno hay que estar presente, pero no ser pesado""";0;0;0;;Desconocido;SI;97;
POST;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk5wpaxnyr2s;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk5wpaxnyr2s;2026-04-23T11:27:18.000000Z;news-flows-nl.bsky.social;3B79BE16037D399A;"Bij de Spaanse superster Rosalía komt alles samen in een uitbarsting van energie

In een creatieve tour de force schakelde de Spaanse zangeres Rosalía met haar in de zaal opgestelde orkest moeiteloos tussen opera, rave en amapiano, terwijl ze en pointe op spitzen danste en de Venus van Milo...";0;0;0;;Desconocido;SI;583;
POST;at://did:plc:au27wxfys4qqf2426ww4dt54/app.bsky.feed.post/3mk5ugmdgq22d;at://did:plc:au27wxfys4qqf2426ww4dt54/app.bsky.feed.post/3mk5ugmdgq22d;2026-04-23T11:03:28.825Z;drewesoudman.bsky.social;AAFBA2EBF7A41560;www.trouw.nl/recensies/bi...;0;0;0;;Desconocido;SI;273;
POST;at://did:plc:au27wxfys4qqf2426ww4dt54/app.bsky.feed.post/3mk5uf7khb22d;at://did:plc:au27wxfys4qqf2426ww4dt54/app.bsky.feed.post/3mk5uf7khb22d;2026-04-23T11:02:41.868Z;drewesoudman.bsky.social;AAFBA2EBF7A41560;youtu.be/MbyioTEaNCA?...;0;0;0;;Desconocido;SI;273;
POST;at://did:plc:3moffezjkyetnoaje3cuthrf/app.bsky.feed.post/3mk5u2f56qk2w;at://did:plc:3moffezjkyetnoaje3cuthrf/app.bsky.feed.post/3mk5u2f56qk2w;2026-04-23T10:56:38.627Z;lpichinin.bsky.social;2F2EA1AD71EA50F2;"mane rosalia ou anira 
chega de rivalidade feminina 
ainda mais entre latinas!!";0;0;0;;Desconocido;SI;352;
POST;at://did:plc:7v5wvv4w2huipjlg2aslprwr/app.bsky.feed.post/3mk5swdboyc2c;at://did:plc:7v5wvv4w2huipjlg2aslprwr/app.bsky.feed.post/3mk5swdboyc2c;2026-04-23T10:36:28.717Z;abmusikred.bsky.social;6731F6E1DE65D612;Det är svårt att beskriva en show med Rosalía. Var ska man ens börja? Markus Larsson ser den katalanska superstjärnan i Amsterdam.;1;0;0;;Desconocido;SI;592;
POST;at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mk5rgaco2u2x;at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mk5rgaco2u2x;2026-04-23T10:09:33.979376+00:00;longtail-news.bsky.social;F8198016D5914651;"Feed: ""Newsroom Panama""
Published on Wednesday, April 22, 2026";0;0;0;;Desconocido;SI;2261;
POST;at://did:plc:eme6hsdrrl6wo4nbsgdiv3qo/app.bsky.feed.post/3mk5pyhak6c2e;at://did:plc:eme6hsdrrl6wo4nbsgdiv3qo/app.bsky.feed.post/3mk5pyhak6c2e;2026-04-23T09:43:58.757Z;icmsevilla.bsky.social;1866A1939E7B4AA9;"❓ Pregunta a científicos y científicas @casacienciasevcsic.bsky.social 

La investigadora Rosalía Poyato  acerca a los más pequeños al mundo de las cerámicas avanzadas y sus aplicaciones en energía, medio ambiente y salud 🔬🌍
#PreguntaACientíficos  #ScienceForKids 

www.linkedin.com/posts/casa-d...";2;1;0;;Desconocido;SI;31;
POST;at://did:plc:p5slhrxccr233isukwrueomr/app.bsky.feed.post/3mk5pgpe2nc2p;at://did:plc:p5slhrxccr233isukwrueomr/app.bsky.feed.post/3mk5pgpe2nc2p;2026-04-23T09:34:03.278Z;overmuziek.eurosky.social;E465EB6E187DAD72;ROSALÍA was weergaloos. Shoutout naar de Nederlandse ondertiteling: “neuken tot je van me houdt!” ✨;0;0;0;;Desconocido;SI;823;
POST;at://did:plc:porhmaaojmqazn7ej2pviue5/app.bsky.feed.post/3mk5pb3jzd22y;at://did:plc:porhmaaojmqazn7ej2pviue5/app.bsky.feed.post/3mk5pb3jzd22y;2026-04-23T09:30:54.712420+00:00;rac1.eurosky.social;9E1C877F96E54052;"La directora d'orquestra del Lux Tour sorprèn a l'aeroport de Barcelona tocant un tema de Rosalía al piano

https://www.rac1.cat/gent/20260423/340090/directora-d-orquestra-lux-tour-sorpren-l-aeroport-barcelona-tocant-tema-rosalia-piano-lv.html";0;0;0;;Desconocido;SI;211;
POST;at://did:plc:5cwk7qetdhwqfvqlavbobfpy/app.bsky.feed.post/3mk5oxz2buk26;at://did:plc:5cwk7qetdhwqfvqlavbobfpy/app.bsky.feed.post/3mk5oxz2buk26;2026-04-23T09:25:50.127Z;rosamassague.bsky.social;7B7A0B5BA96E81B7;"Aquí deixo algunes idees de llibres que parlen de música. A @politicaprosa.bsky.social 
politicaprosa.com/de-wagner-i-...";1;1;0;;Desconocido;SI;160;
POST;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk5nqxz5je2p;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk5nqxz5je2p;2026-04-23T09:03:57.650Z;jfkmen.bsky.social;57DE058F89EAABBC;"Het is pas mei, maar Amsterdam heeft zijn beste optreden van het jaar al gehad

📸: © JFK
https://jfk.men/entertainment/rosalia-live-ziggo-dome-review/";0;0;1;;Desconocido;SI;11;
COMENTARIO;at://did:plc:myyedi7tkhesifjh4xncr4nc/app.bsky.feed.post/3mk5sz3tuds24;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk5nqxz5je2p;2026-04-23T10:38:01.588Z;davidschoenmaker.eurosky.social;480BE23FA1DCF897;En dat in april;0;0;0;;Desconocido;SI;;
POST;at://did:plc:7ebiv57njmxoqidecbdqpb3p/app.bsky.feed.post/3mk5noep3wk25;at://did:plc:7ebiv57njmxoqidecbdqpb3p/app.bsky.feed.post/3mk5noep3wk25;2026-04-23T09:02:32.910601Z;revistamongolia.bsky.social;12C546CDAF733524;Ufff el confesionario de Rosalía;20;3;1;;Desconocido;SI;13058;
COMENTARIO;at://did:plc:q75sfnprgu2fqckhm74w5qhr/app.bsky.feed.post/3mk5ox6dirioo;at://did:plc:7ebiv57njmxoqidecbdqpb3p/app.bsky.feed.post/3mk5noep3wk25;2026-04-23T09:25:22.120Z;juanesteban.art;EBDE1A9108C8BAB4;Un careo con Corina.;0;0;0;;Desconocido;SI;;
POST;at://did:plc:sw7sitfsqqxslwzqksjc2txv/app.bsky.feed.post/3mk5l3tqxi22e;at://did:plc:sw7sitfsqqxslwzqksjc2txv/app.bsky.feed.post/3mk5l3tqxi22e;2026-04-23T08:16:23.831Z;kelzor.bsky.social;ECBCE4540B083754;Por favor, que algún periodista valiente le pregunte por su libro favorito y que se está leyendo ahora.;24;4;2;;Desconocido;SI;2948;
COMENTARIO;at://did:plc:sw7sitfsqqxslwzqksjc2txv/app.bsky.feed.post/3mk5ljzv7pc23;at://did:plc:sw7sitfsqqxslwzqksjc2txv/app.bsky.feed.post/3mk5l3tqxi22e;2026-04-23T08:24:20.025Z;kelzor.bsky.social;ECBCE4540B083754;Oh, fuck, el nuevo sistema de carrusel de imágenes de Bluesky va a fastidiar muchísimos posts ahora, ¿verdad?;1;0;2;;Desconocido;SI;;
COMENTARIO;at://did:plc:4ggwqb7qgf4piuuw2ikq6osa/app.bsky.feed.post/3mk5mw63fnq24;at://did:plc:sw7sitfsqqxslwzqksjc2txv/app.bsky.feed.post/3mk5l3tqxi22e;2026-04-23T08:48:59.920Z;factoryslut.at.app.wafrn.net;4A0C2427B06C6BB8;JSKDJFJSBDIDNDHDJDNDJDJD;1;0;0;;Desconocido;SI;;
POST;at://did:plc:mbk6swbkailvqu277emwu7ja/app.bsky.feed.post/3mk5jexnwbc2i;at://did:plc:mbk6swbkailvqu277emwu7ja/app.bsky.feed.post/3mk5jexnwbc2i;2026-04-23T07:45:42.433Z;jeanique.bsky.social;4A681DEE3B80A911;Had hier al bij willen zijn en nu nog meer www.volkskrant.nl/cultuur-medi...;1;1;1;;Desconocido;SI;2355;
COMENTARIO;at://did:plc:itk2k6yfhehyfnhfocf4mur7/app.bsky.feed.post/3mk6jiicvbs2y;at://did:plc:mbk6swbkailvqu277emwu7ja/app.bsky.feed.post/3mk5jexnwbc2i;2026-04-23T17:20:20.300Z;evabbl.bsky.social;0E997C3F56E8E09A;Same;0;0;0;;Desconocido;SI;;
POST;at://did:plc:kz7u7qx5zzgatcd2rsq6crac/app.bsky.feed.post/3mk5ijokxhl2x;at://did:plc:kz7u7qx5zzgatcd2rsq6crac/app.bsky.feed.post/3mk5ijokxhl2x;2026-04-23T07:30:25.609Z;elperiodico.com;3D05C31BA2A72C21;Vídeo | Emocionante abrazo de Rosalía con Loli Bahia en su concierto de Ámsterdam;0;0;0;;Desconocido;SI;8084;
POST;at://did:plc:ythu5ecnpc3zl3m4gmzxdaul/app.bsky.feed.post/3mk5l5z5wgoj2;at://did:plc:ythu5ecnpc3zl3m4gmzxdaul/app.bsky.feed.post/3mk5l5z5wgoj2;2026-04-23T07:29:35.000Z;ilfattoquotidiano.it.web.brid.gy;1347A966151CF69F;;0;0;0;;Desconocido;SI;76;
POST;at://did:plc:zr5kzmo4k7ynqoev4jewvrkh/app.bsky.feed.post/3mk5i7yuwcc2g;at://did:plc:zr5kzmo4k7ynqoev4jewvrkh/app.bsky.feed.post/3mk5i7yuwcc2g;2026-04-23T07:25:02.192Z;leoblokhuis.bsky.social;099FF9B05AF91602;"Rosalía, wat verpletterend mooi, creatief en indrukwekkend. 
@ziggodome.bsky.social";17;0;1;;Desconocido;SI;7280;
COMENTARIO;at://did:plc:tzxs4eju2vgwytqvwqfnf6i5/app.bsky.feed.post/3mk5jn24qbs2m;at://did:plc:zr5kzmo4k7ynqoev4jewvrkh/app.bsky.feed.post/3mk5i7yuwcc2g;2026-04-23T07:50:13.452Z;bezemer67.bsky.social;CBCAB316F9F15470;"Ik kan het niet beter omschrijven.

Erg leuk en gepassioneerd publiek ook.";0;0;0;;Desconocido;SI;;
POST;at://did:plc:k2wtsv2ge4ldediq7ienbi3b/app.bsky.feed.post/3mk5i6sjc4k2h;at://did:plc:k2wtsv2ge4ldediq7ienbi3b/app.bsky.feed.post/3mk5i6sjc4k2h;2026-04-23T07:24:21.970Z;rikvantoor.bsky.social;4E657373FF11F261;Gisteren heel bewust niet 100 euro uitgegeven aan een last minute Rosalía ticket, maar nu toch fomo achteraf;2;0;1;;Desconocido;SI;284;
COMENTARIO;at://did:plc:k2wtsv2ge4ldediq7ienbi3b/app.bsky.feed.post/3mk6xoa5or22z;at://did:plc:k2wtsv2ge4ldediq7ienbi3b/app.bsky.feed.post/3mk5i6sjc4k2h;2026-04-23T21:34:05.452Z;rikvantoor.bsky.social;4E657373FF11F261;Iedereen die ik ken blijkt wel gegaan te zijn geloof ik;0;0;0;;Desconocido;SI;;
POST;at://did:plc:er5wp4rxivn5xmjn7yjbggt6/app.bsky.feed.post/3mk5holiioc2o;at://did:plc:er5wp4rxivn5xmjn7yjbggt6/app.bsky.feed.post/3mk5holiioc2o;2026-04-23T07:15:17.734Z;verasiemons.bsky.social;2E0C9B45FBE2E209;ROSALÍA live > The Passion;9;0;2;;Desconocido;SI;1428;
COMENTARIO;at://did:plc:sldvg347tpc3573sbd53yd55/app.bsky.feed.post/3mk5hq7qilc2z;at://did:plc:er5wp4rxivn5xmjn7yjbggt6/app.bsky.feed.post/3mk5holiioc2o;2026-04-23T07:16:12.521Z;sahn.bsky.social;EDC41D974E817C79;Alles > de passion;2;0;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:aiy5vjkxbd5qjmpt5537k6io/app.bsky.feed.post/3mk6ihxa23k2g;at://did:plc:er5wp4rxivn5xmjn7yjbggt6/app.bsky.feed.post/3mk5holiioc2o;2026-04-23T17:02:08.639Z;erwintijms.bsky.social;8C4741445BEB009E;Niet eens een impopular opinion.;0;0;0;;Desconocido;SI;;
